order_date,product_id,LocationKey,ship_date,order_priority,ship_mode,customer_name,segment,sales,quantity,discount,profit,shipping_cost
27/04/2011,FUR-CH-10002477,322,3/05/2011,Medium,Standard Class,Patrick O'Brill,Consumer,1713,4,10%,551.976,191.2
27/04/2011,FUR-CH-10002002,322,3/05/2011,Medium,Standard Class,Patrick O'Brill,Consumer,808,7,10%,251.097,31.08
27/04/2011,OFF-ST-10001818,322,3/05/2011,Medium,Standard Class,Patrick O'Brill,Consumer,218,5,10%,7.26,16.75
3/06/2011,TEC-KON-10001388,15,9/06/2011,Medium,Standard Class,Robert Waldorf,Consumer,238,1,10%,92.721,21.62
8/06/2011,TEC-PH-10004635,455,13/06/2011,Medium,Standard Class,Frank Olsen,Consumer,59,1,10%,8.478,6.13
18/07/2011,OFF-ELD-10000967,15,23/07/2011,Medium,Standard Class,Xylona Preis,Consumer,31,2,10%,-2.472,1.8
27/07/2011,OFF-ST-10001758,262,1/08/2011,Medium,Standard Class,Lisa DeCherney,Consumer,381,2,10%,-12.744,10.06
6/08/2011,OFF-ST-10002175,545,10/08/2011,Medium,Standard Class,Karl Braun,Consumer,187,1,10%,14.514,6.62
18/08/2011,OFF-ST-10000130,166,22/08/2011,Medium,Standard Class,Liz MacKendrick,Consumer,423,10,10%,136.26,29.51
18/08/2011,OFF-ST-10001648,166,22/08/2011,Medium,Standard Class,Liz MacKendrick,Consumer,197,4,10%,-10.944,23.26
25/08/2011,FUR-BO-10000728,36,29/08/2011,Medium,Standard Class,Tim Brockman,Consumer,439,4,10%,117.132,50.05
26/08/2011,FUR-CH-10003746,19,1/09/2011,Medium,Standard Class,Jack Lebron,Consumer,2473,6,10%,604.35,159.34
26/08/2011,OFF-AP-10003702,19,1/09/2011,Medium,Standard Class,Jack Lebron,Consumer,2224,5,10%,321.24,110.73
26/08/2011,OFF-ST-10000872,19,1/09/2011,Medium,Standard Class,Jack Lebron,Consumer,865,7,10%,-96.138,48.56
26/08/2011,OFF-ST-10003446,19,1/09/2011,Medium,Standard Class,Jack Lebron,Consumer,131,3,10%,31.977,13.49
30/08/2011,OFF-ST-10004996,36,5/09/2011,Medium,Standard Class,Art Foster,Consumer,146,3,10%,17.847,11.78
2/09/2011,FUR-CH-10003746,82,6/09/2011,Medium,Standard Class,Jennifer Jackson,Consumer,1236,3,10%,302.175,61.23
15/09/2011,TEC-PH-10003439,90,19/09/2011,Medium,Standard Class,Juliana Krohn,Consumer,301,2,10%,73.464,31.12
22/09/2011,FUR-CH-10004983,155,29/09/2011,Medium,Standard Class,Adam Shillingsburg,Consumer,580,4,10%,83.7096,64.56
13/10/2011,OFF-BI-10000389,122,19/10/2011,Medium,Standard Class,Seth Vernon,Consumer,321,7,10%,-35.616,27.63
1/11/2011,OFF-ST-10002159,540,6/11/2011,Medium,Standard Class,Randy Bradley,Consumer,929,5,10%,361.2,50.61
1/11/2011,OFF-ST-10004020,275,5/11/2011,Medium,Standard Class,Karen Daniels,Consumer,368,2,10%,-16.356,21.79
1/11/2011,OFF-ST-10001818,540,6/11/2011,Medium,Standard Class,Randy Bradley,Consumer,87,2,10%,2.904,6.26
2/11/2011,FUR-CH-10001726,166,8/11/2011,Medium,Standard Class,Patrick Ryan,Consumer,593,7,10%,250.53,37.46
3/11/2011,FUR-BO-10001133,384,8/11/2011,Medium,Standard Class,Sue Ann Reed,Consumer,746,2,10%,182.226,41.01
4/11/2011,FUR-CH-10002574,67,8/11/2011,Medium,Standard Class,Natalie Fritzler,Consumer,171,3,10%,34.173,9.46
10/11/2011,TEC-PH-10000437,693,16/11/2011,Medium,Standard Class,Russell D'Ascenzo,Consumer,137,1,10%,-6.102,7.62
11/11/2011,OFF-ST-10001758,36,16/11/2011,Medium,Standard Class,Bruce Stewart,Consumer,952,5,10%,-31.86,65.22
18/11/2011,FUR-BO-10000170,82,22/11/2011,Medium,Standard Class,Debra Catini,Consumer,3178,9,10%,-176.769,164.64
18/11/2011,FUR-CH-10002212,82,22/11/2011,Medium,Standard Class,Debra Catini,Consumer,669,14,10%,-44.94,35.12
6/12/2011,FUR-CH-10003440,389,12/12/2011,Medium,Standard Class,Marc Crier,Consumer,180,2,10%,50.052,8.37
14/12/2011,FUR-CH-10001313,235,18/12/2011,Medium,Standard Class,Nathan Gelder,Consumer,375,5,10%,149.76,24.01
22/12/2011,TEC-PH-10003549,90,26/12/2011,Medium,Standard Class,Arianne Irving,Consumer,132,2,10%,-7.32,4.59
24/01/2012,FUR-BO-10004219,19,30/01/2012,Medium,Standard Class,Natalie Fritzler,Consumer,454,3,10%,126.18,24.13
24/01/2012,OFF-ST-10000922,19,30/01/2012,Medium,Standard Class,Natalie Fritzler,Consumer,571,5,10%,-50.88,22.01
28/01/2012,OFF-AP-10003298,252,1/02/2012,Medium,Standard Class,Gary Zandusky,Consumer,377,6,10%,129.96,45.74
28/02/2012,OFF-ST-10002800,389,3/03/2012,Medium,Standard Class,Scot Wooten,Consumer,43,2,10%,-4.74,4.67
7/03/2012,OFF-ST-10001478,19,11/03/2012,Medium,Standard Class,Brian Derr,Consumer,604,5,10%,-6.78,57.93
19/03/2012,OFF-ST-10000648,354,25/03/2012,Medium,Standard Class,Raymond Messe,Consumer,1036,9,10%,22.869,68.38
29/03/2012,OFF-ST-10000872,355,2/04/2012,Medium,Standard Class,Christina DeMoss,Consumer,494,4,10%,-54.936,42.46
6/04/2012,OFF-ST-10002437,166,13/04/2012,Medium,Standard Class,Patrick O'Donnell,Consumer,43,1,10%,3.813,1.89
16/04/2012,OFF-ST-10001758,67,21/04/2012,Medium,Standard Class,Mike Gockenbach,Consumer,571,3,10%,-19.116,35.73
27/04/2012,OFF-ST-10003111,168,2/05/2012,Medium,Standard Class,Sarah Brown,Consumer,173,4,10%,44.16,5.21
1/05/2012,OFF-ST-10003153,384,5/05/2012,Medium,Standard Class,Phillip Flathmann,Consumer,363,3,10%,149.337,33.11
8/05/2012,FUR-CH-10002647,155,15/05/2012,Medium,Standard Class,Natalie Webber,Consumer,128,2,10%,21.294,5.4
11/05/2012,FUR-CH-10000133,350,15/05/2012,Medium,Standard Class,Cassandra Brandow,Consumer,344,4,10%,22.896,15.8
11/05/2012,OFF-ST-10003931,350,15/05/2012,Medium,Standard Class,Cassandra Brandow,Consumer,171,4,10%,5.7,10.53
11/05/2012,FUR-BO-10003559,350,15/05/2012,Medium,Standard Class,Cassandra Brandow,Consumer,269,2,10%,83.592,10.09
2/06/2012,OFF-ST-10001646,243,6/06/2012,Medium,Standard Class,Ionia McGrath,Consumer,34,2,10%,13.47,2.91
4/06/2012,FUR-CH-10003249,389,8/06/2012,Medium,Standard Class,Guy Armstrong,Consumer,265,5,10%,82.335,27.67
8/06/2012,FUR-CH-10002991,36,14/06/2012,Medium,Standard Class,Greg Matthias,Consumer,229,3,10%,10.134,8.24
8/06/2012,OFF-ST-10001050,36,14/06/2012,Medium,Standard Class,Greg Matthias,Consumer,131,3,10%,24.624,6.38
11/06/2012,FUR-BO-10002182,19,15/06/2012,Medium,Standard Class,Anthony Witt,Consumer,357,2,10%,19.782,13.91
14/06/2012,OFF-ST-10000154,262,20/06/2012,Medium,Standard Class,Jonathan Howell,Consumer,39,4,10%,6.84,3.13
18/06/2012,OFF-ST-10003641,179,24/06/2012,Medium,Standard Class,Greg Hansen,Consumer,152,3,10%,25.362,13.19
19/06/2012,FUR-CH-10000546,350,26/06/2012,Medium,Standard Class,Ashley Jarboe,Consumer,2571,6,10%,856.98,110.51
21/06/2012,OFF-ST-10001858,262,25/06/2012,Medium,Standard Class,Rob Haberlin,Consumer,49,1,10%,8.181,2.52
11/07/2012,FUR-BO-10003968,166,15/07/2012,Medium,Standard Class,Naresj Patel,Consumer,1053,3,10%,58.455,78.26
11/07/2012,OFF-ST-10001758,166,15/07/2012,Medium,Standard Class,Naresj Patel,Consumer,762,4,10%,-25.488,77.94
27/07/2012,OFF-ST-10004377,166,2/08/2012,Medium,Standard Class,Giulietta Baptist,Consumer,255,2,10%,45.294,18.16
27/07/2012,OFF-ST-10002720,166,2/08/2012,Medium,Standard Class,Giulietta Baptist,Consumer,168,3,10%,-9.369,16.55
1/08/2012,OFF-ST-10004267,166,7/08/2012,Medium,Standard Class,Ryan Crowe,Consumer,462,4,10%,-46.332,35.53
1/08/2012,OFF-ST-10000580,357,5/08/2012,Medium,Standard Class,Ashley Jarboe,Consumer,208,4,10%,32.292,19.04
1/08/2012,OFF-ST-10000988,357,5/08/2012,Medium,Standard Class,Ashley Jarboe,Consumer,48,2,10%,21.12,2.15
3/08/2012,FUR-CH-10001278,46,7/08/2012,Medium,Standard Class,Luke Foster,Consumer,362,7,10%,-20.223,7.61
10/08/2012,OFF-ST-10003931,379,16/08/2012,Medium,Standard Class,Lauren Leatherbury,Consumer,86,2,10%,2.85,4.42
25/08/2012,OFF-ST-10001213,416,29/08/2012,Medium,Standard Class,Justin Hirsh,Consumer,267,6,10%,41.454,14.36
25/08/2012,OFF-ST-10001818,416,29/08/2012,Medium,Standard Class,Justin Hirsh,Consumer,131,3,10%,4.356,11.68
28/08/2012,OFF-FA-10003161,235,1/09/2012,Medium,Standard Class,Chloris Kastensmidt,Consumer,53,5,10%,18.36,5.09
28/08/2012,OFF-AR-10000091,235,1/09/2012,Medium,Standard Class,Chloris Kastensmidt,Consumer,50,2,10%,4.422,3.43
29/08/2012,FUR-CH-10002053,252,3/09/2012,Medium,Standard Class,Helen Andreada,Consumer,264,5,10%,17.505,9.33
31/08/2012,OFF-ST-10002800,175,5/09/2012,Medium,Standard Class,Jamie Kunitz,Consumer,299,14,10%,-33.18,10.54
7/09/2012,FUR-BO-10000596,19,14/09/2012,Medium,Standard Class,Thea Hendricks,Consumer,2368,6,10%,920.754,200.41
7/09/2012,TEC-SAM-10004940,15,12/09/2012,Medium,Standard Class,Sandra Glassco,Consumer,574,1,10%,229.476,58.25
7/09/2012,FUR-CH-10004790,19,14/09/2012,Medium,Standard Class,Thea Hendricks,Consumer,334,7,10%,114.933,24.15
7/09/2012,TEC-NOK-10004278,15,12/09/2012,Medium,Standard Class,Sandra Glassco,Consumer,124,1,10%,15.141,8.31
17/09/2012,FUR-CH-10001973,155,23/09/2012,Medium,Standard Class,Peter Fuller,Consumer,200,2,10%,8.8784,25.95
24/09/2012,OFF-ST-10000648,19,28/09/2012,Medium,Standard Class,Tim Brockman,Consumer,345,3,10%,7.623,33.22
24/09/2012,FUR-BO-10003878,166,28/09/2012,Medium,Standard Class,Alan Hwang,Consumer,137,1,10%,51.672,13.9
24/09/2012,FUR-CH-10002030,166,28/09/2012,Medium,Standard Class,Alan Hwang,Consumer,157,1,10%,-8.724,8.81
24/09/2012,OFF-ST-10000020,19,28/09/2012,Medium,Standard Class,Tim Brockman,Consumer,24,1,10%,8.187,2.2
28/09/2012,FUR-BO-10003126,166,2/10/2012,Medium,Standard Class,Astrea Jones,Consumer,978,3,10%,10.8,49.41
28/09/2012,FUR-BO-10002632,166,2/10/2012,Medium,Standard Class,Astrea Jones,Consumer,268,2,10%,29.73,17.43
2/10/2012,OFF-BI-10004181,235,7/10/2012,Medium,Standard Class,Nathan Cano,Consumer,123,5,10%,1.335,10.58
9/10/2012,OFF-AP-10002191,108,13/10/2012,Medium,Standard Class,Fred McMath,Consumer,270,5,10%,53.982,20.47
1/11/2012,FUR-CH-10001545,155,5/11/2012,Medium,Standard Class,Jeremy Farry,Consumer,205,2,10%,13.6776,5.99
2/11/2012,FUR-CH-10003535,155,7/11/2012,Medium,Standard Class,Scot Wooten,Consumer,110,2,10%,8.5372,12.25
10/11/2012,TEC-MA-10004669,168,17/11/2012,Medium,Standard Class,Aimee Bixby,Consumer,2219,8,10%,24.624,215.35
12/11/2012,TEC-MA-10001298,143,16/11/2012,Medium,Standard Class,Laurel Elliston,Consumer,697,7,10%,-23.226,47.61
13/11/2012,TEC-PH-10003325,650,18/11/2012,Medium,Standard Class,Claire Gute,Consumer,333,3,10%,-14.832,16.9
1/12/2012,OFF-ST-10000624,416,7/12/2012,Medium,Standard Class,Carlos Daly,Consumer,693,6,10%,253.998,44.4
1/12/2012,FUR-CH-10000857,416,7/12/2012,Medium,Standard Class,Carlos Daly,Consumer,651,5,10%,144.57,35.85
4/12/2012,FUR-CH-10002372,155,10/12/2012,Medium,Standard Class,Sean O'Donnell,Consumer,364,5,10%,8.098,34.94
4/12/2012,FUR-CH-10002965,155,10/12/2012,Medium,Standard Class,Sean O'Donnell,Consumer,362,2,10%,68.3332,24.78
4/12/2012,OFF-ST-10000130,243,9/12/2012,Medium,Standard Class,Shahid Hopkins,Consumer,296,7,10%,95.382,23.5
21/12/2012,OFF-AP-10000330,19,28/12/2012,Medium,Standard Class,Raymond Buch,Consumer,1952,4,10%,759.264,141.35
24/12/2012,OFF-ST-10003455,143,28/12/2012,Medium,Standard Class,Ralph Arnett,Consumer,560,3,10%,99.441,30.17
24/12/2012,OFF-ST-10001255,143,28/12/2012,Medium,Standard Class,Ralph Arnett,Consumer,258,5,10%,114.84,15.79
3/01/2013,FUR-CH-10000214,179,9/01/2013,Medium,Standard Class,Sonia Cooley,Consumer,373,7,10%,-4.263,14.17
4/01/2013,OFF-ST-10001758,19,8/01/2013,Medium,Standard Class,Raymond Messe,Consumer,1524,8,10%,-50.976,114.71
31/01/2013,OFF-ST-10002659,165,6/02/2013,Medium,Standard Class,Bobby Odegard,Consumer,43,1,10%,17.28,3.84
1/02/2013,FUR-BO-10001287,262,5/02/2013,Medium,Standard Class,Sandra Glassco,Consumer,304,2,10%,94.518,11.1
11/02/2013,FUR-CH-10002927,129,17/02/2013,Medium,Standard Class,Sean Christensen,Consumer,309,2,10%,82.278,8.27
12/02/2013,FUR-CH-10004309,354,17/02/2013,Medium,Standard Class,Meg Tillman,Consumer,397,5,10%,-4.5,21.63
12/02/2013,OFF-ST-10003204,379,17/02/2013,Medium,Standard Class,Don Weiss,Consumer,246,5,10%,-0.045,14.67
13/02/2013,TEC-MA-10001015,143,19/02/2013,Medium,Standard Class,Joseph Holt,Consumer,442,3,10%,73.584,22.47
15/02/2013,OFF-ST-10003931,175,19/02/2013,Medium,Standard Class,Kelly Collister,Consumer,128,3,10%,4.275,7.87
27/02/2013,OFF-ST-10004046,252,4/03/2013,Medium,Standard Class,Trudy Schmidt,Consumer,35,2,10%,-1.602,2.31
27/02/2013,OFF-ST-10001195,252,4/03/2013,Medium,Standard Class,Trudy Schmidt,Consumer,9,1,10%,0.666,0.73
12/03/2013,FUR-BO-10004926,252,16/03/2013,Medium,Standard Class,Alan Barnes,Consumer,1064,7,10%,224.532,30.74
12/03/2013,OFF-ST-10002720,252,16/03/2013,Medium,Standard Class,Alan Barnes,Consumer,224,4,10%,-12.492,13.19
15/03/2013,FUR-CH-10002288,82,19/03/2013,Medium,Standard Class,Rose O'Brian,Consumer,133,3,10%,-4.482,6.82
20/03/2013,OFF-ST-10003018,486,24/03/2013,Medium,Standard Class,Liz Carlisle,Consumer,1156,10,10%,231,72.03
23/03/2013,FUR-BO-10001392,179,29/03/2013,Medium,Standard Class,Nora Paige,Consumer,785,2,10%,270.282,50.13
23/03/2013,FUR-BO-10004914,179,29/03/2013,Medium,Standard Class,Nora Paige,Consumer,387,3,10%,51.579,23.06
1/04/2013,FUR-CH-10003817,155,7/04/2013,Medium,Standard Class,Erica Hackney,Consumer,328,6,10%,54.666,19.49
2/04/2013,FUR-CH-10000454,155,6/04/2013,Medium,Standard Class,Frank Preis,Consumer,1317,6,10%,292.776,67.78
11/04/2013,OFF-ST-10000486,82,15/04/2013,Medium,Standard Class,Darren Powers,Consumer,615,11,10%,204.864,29.45
8/05/2013,FUR-CH-10002084,155,12/05/2013,Medium,Standard Class,Caroline Jumper,Consumer,443,4,10%,59.0352,36.63
15/05/2013,OFF-AP-10000806,19,20/05/2013,Medium,Standard Class,Cynthia Arntzen,Consumer,256,4,10%,31.272,16.9
30/05/2013,FUR-BO-10004914,486,4/06/2013,Medium,Standard Class,Joni Blumstein,Consumer,129,1,10%,17.193,13.99
30/05/2013,OFF-ST-10004473,486,4/06/2013,Medium,Standard Class,Joni Blumstein,Consumer,240,5,10%,106.56,11.81
11/06/2013,FUR-CH-10004047,82,15/06/2013,Medium,Standard Class,Gary Hwang,Consumer,124,1,10%,35.7,10.92
14/06/2013,FUR-CH-10003848,416,20/06/2013,Medium,Standard Class,Jay Fein,Consumer,1032,8,10%,298.08,144.27
18/06/2013,FUR-BO-10004327,347,23/06/2013,Medium,Standard Class,Naresj Patel,Consumer,263,2,10%,14.562,17.22
1/08/2013,OFF-AP-10001005,108,7/08/2013,Medium,Standard Class,Ken Lonsdale,Consumer,283,4,10%,72.358,18.76
6/08/2013,OFF-ST-10000875,389,13/08/2013,Medium,Standard Class,Mike Vittorini,Consumer,44,1,10%,17.124,5.14
9/08/2013,TEC-MA-10002686,143,15/08/2013,Medium,Standard Class,Ralph Ritter,Consumer,470,3,10%,125.388,34.68
9/08/2013,OFF-ST-10001413,36,15/08/2013,Medium,Standard Class,Lena Creighton,Consumer,110,4,10%,-9.876,8.97
9/08/2013,FUR-CH-10002819,36,15/08/2013,Medium,Standard Class,Lena Creighton,Consumer,54,1,10%,6.558,4.5
12/08/2013,OFF-ST-10000632,357,16/08/2013,Medium,Standard Class,Rose O'Brian,Consumer,280,5,10%,-6.33,27.77
20/08/2013,OFF-ST-10001547,36,25/08/2013,Medium,Standard Class,Jeremy Pistek,Consumer,954,5,10%,296.85,69.29
20/08/2013,FUR-BO-10000786,36,25/08/2013,Medium,Standard Class,Jeremy Pistek,Consumer,933,7,10%,269.661,57.78
20/08/2013,FUR-CH-10000727,36,25/08/2013,Medium,Standard Class,Jeremy Pistek,Consumer,245,4,10%,92.532,18.51
20/08/2013,OFF-ST-10001646,36,25/08/2013,Medium,Standard Class,Jeremy Pistek,Consumer,152,9,10%,60.615,3.18
28/08/2013,FUR-BO-10004483,179,2/09/2013,Medium,Standard Class,Steven Cartwright,Consumer,618,4,10%,27.444,53.79
2/09/2013,OFF-AP-10002457,108,6/09/2013,Medium,Standard Class,Joseph Airdo,Consumer,377,4,10%,71.162,20.18
5/09/2013,FUR-CH-10001674,322,10/09/2013,Medium,Standard Class,Harry Greene,Consumer,184,3,10%,59.427,8.61
19/09/2013,FUR-CH-10001394,155,26/09/2013,Medium,Standard Class,Magdelene Morse,Consumer,632,2,10%,140.396,34.52
4/10/2013,FUR-CH-10003199,155,9/10/2013,Medium,Standard Class,Emily Burns,Consumer,599,6,10%,93.2232,44.87
5/10/2013,FUR-CH-10001582,347,9/10/2013,Medium,Standard Class,Joseph Airdo,Consumer,421,1,10%,-14.043,46.39
15/10/2013,FUR-CH-10002090,350,20/10/2013,Medium,Standard Class,Brian Derr,Consumer,299,2,10%,9.912,23.19
28/10/2013,FUR-CH-10000553,155,1/11/2013,Medium,Standard Class,Ben Wallace,Consumer,428,14,10%,80.7772,30.67
6/11/2013,OFF-ST-10001050,322,10/11/2013,Medium,Standard Class,Stewart Visinsky,Consumer,174,4,10%,32.832,14.34
15/11/2013,FUR-CH-10001674,243,20/11/2013,Medium,Standard Class,Logan Currie,Consumer,492,8,10%,158.472,39.24
30/11/2013,OFF-ST-10002399,262,5/12/2013,Medium,Standard Class,Joseph Holt,Consumer,146,7,10%,17.745,9.21
3/12/2013,TEC-MA-10001009,165,7/12/2013,Medium,Standard Class,Brian DeCherney,Consumer,1113,4,10%,222.624,100.57
7/12/2013,OFF-ST-10003990,379,11/12/2013,Medium,Standard Class,Arianne Irving,Consumer,173,11,10%,40.458,19.04
10/12/2013,OFF-AP-10002311,108,14/12/2013,Medium,Standard Class,Logan Haushalter,Consumer,62,1,10%,23.3954,3.33
13/12/2013,FUR-BO-10004388,252,19/12/2013,Medium,Standard Class,Lauren Leatherbury,Consumer,980,3,10%,283.005,81.97
20/12/2013,FUR-CH-10002974,252,24/12/2013,Medium,Standard Class,Thomas Thornton,Consumer,486,4,10%,-27.084,41.98
20/12/2013,FUR-CH-10002991,36,24/12/2013,Medium,Standard Class,Sarah Bern,Consumer,229,3,10%,10.134,14.91
23/12/2013,OFF-ST-10004702,389,30/12/2013,Medium,Standard Class,Julia West,Consumer,19,2,10%,3.882,0.88
26/12/2013,FUR-CH-10002331,155,1/01/2014,Medium,Standard Class,Joe Elijah,Consumer,2563,8,10%,313.2624,219.15
31/12/2013,OFF-ST-10002340,262,5/01/2014,Medium,Standard Class,Toby Carlisle,Consumer,157,3,10%,59.454,13.65
25/01/2014,OFF-ST-10003785,275,30/01/2014,Medium,Standard Class,Julia Dunbar,Consumer,534,3,10%,-0.063,77.14
25/01/2014,OFF-ST-10002900,206,1/02/2014,Medium,Standard Class,Katherine Hughes,Consumer,355,2,10%,-3.978,23.94
3/02/2014,OFF-AP-10001568,416,9/02/2014,Medium,Standard Class,Jeremy Farry,Consumer,157,3,10%,59.382,8.09
7/02/2014,TEC-MA-10002043,90,11/02/2014,Medium,Standard Class,Liz Pelletier,Consumer,312,3,10%,114.228,17.71
14/02/2014,OFF-ST-10002566,67,21/02/2014,Medium,Standard Class,Henry MacAllister,Consumer,1280,7,10%,298.536,75.59
14/02/2014,FUR-BO-10001256,67,21/02/2014,Medium,Standard Class,Henry MacAllister,Consumer,448,4,10%,-10.044,42.67
17/02/2014,FUR-CH-10004095,354,22/02/2014,Medium,Standard Class,Neola Schneider,Consumer,575,8,10%,44.64,43.26
19/02/2014,OFF-AP-10003259,67,26/02/2014,Medium,Standard Class,Greg Tran,Consumer,447,1,10%,34.767,29.29
24/02/2014,TEC-PH-10003774,165,28/02/2014,Medium,Standard Class,Larry Tron,Consumer,637,8,10%,212.208,39.91
28/02/2014,OFF-ST-10004409,252,4/03/2014,Medium,Standard Class,Susan Pistek,Consumer,110,5,10%,-12.225,8.35
19/03/2014,FUR-CH-10002002,36,26/03/2014,Medium,Standard Class,Berenike Kampe,Consumer,461,4,10%,143.484,27.28
19/03/2014,OFF-ST-10002902,36,26/03/2014,Medium,Standard Class,Berenike Kampe,Consumer,260,5,10%,78.03,17.52
25/03/2014,FUR-CH-10000665,155,29/03/2014,Medium,Standard Class,Mark Van Huff,Consumer,272,2,10%,60.392,19
3/04/2014,TEC-PH-10002565,143,10/04/2014,Medium,Standard Class,Duane Noonan,Consumer,300,2,10%,16.662,19.62
7/04/2014,OFF-ST-10002902,166,11/04/2014,Medium,Standard Class,Katrina Willman,Consumer,260,5,10%,78.03,30.51
21/04/2014,OFF-AP-10000005,252,25/04/2014,Medium,Standard Class,Toby Carlisle,Consumer,559,2,10%,-18.624,25.72
21/04/2014,OFF-ST-10003204,252,25/04/2014,Medium,Standard Class,Toby Carlisle,Consumer,148,3,10%,-0.027,14.06
24/04/2014,FUR-FU-10003855,235,1/05/2014,Medium,Standard Class,Bill Donatelli,Consumer,263,6,10%,99.432,19.84
26/04/2014,FUR-BO-10003905,36,30/04/2014,Medium,Standard Class,John Murray,Consumer,450,4,10%,190.08,3.86
3/05/2014,OFF-ST-10002175,375,8/05/2014,Medium,Standard Class,Clay Cheatham,Consumer,560,3,10%,43.542,41.33
7/05/2014,OFF-ST-10001222,262,11/05/2014,Medium,Standard Class,Shahid Collister,Consumer,174,4,10%,-19.38,11.57
7/05/2014,OFF-AP-10001805,262,11/05/2014,Medium,Standard Class,Shahid Collister,Consumer,232,3,10%,85.149,10.5
27/05/2014,FUR-CH-10002610,36,31/05/2014,Medium,Standard Class,Jamie Kunitz,Consumer,437,3,10%,-34.029,18.15
27/05/2014,FUR-BO-10001155,36,31/05/2014,Medium,Standard Class,Jamie Kunitz,Consumer,255,2,10%,16.98,8.75
27/05/2014,OFF-EN-10004526,235,31/05/2014,Medium,Standard Class,Ken Lonsdale,Consumer,67,2,10%,26.13,3.35
3/06/2014,OFF-ST-10004489,19,9/06/2014,Medium,Standard Class,Dave Kipp,Consumer,1429,8,10%,555.48,74.86
3/06/2014,OFF-ST-10000710,19,9/06/2014,Medium,Standard Class,Dave Kipp,Consumer,88,2,10%,19.554,4.88
6/06/2014,FUR-CH-10001582,291,10/06/2014,Medium,Standard Class,Liz Carlisle,Consumer,1683,4,10%,-56.172,72.08
6/06/2014,OFF-ST-10002159,291,10/06/2014,Medium,Standard Class,Liz Carlisle,Consumer,557,3,10%,216.72,51.64
9/06/2014,OFF-ST-10003111,143,13/06/2014,Medium,Standard Class,Stewart Visinsky,Consumer,43,1,10%,11.04,2.09
13/06/2014,FUR-CH-10000595,155,19/06/2014,Medium,Standard Class,Sarah Bern,Consumer,858,4,10%,143.04,46.01
18/06/2014,TEC-OKI-10004735,15,22/06/2014,Medium,Standard Class,Arthur Gainer,Consumer,1106,10,10%,208.89,75.09
18/06/2014,OFF-ST-10001974,175,23/06/2014,Medium,Standard Class,Alejandro Grove,Consumer,1020,8,10%,79.2,69.85
18/06/2014,TEC-MOT-10001927,15,22/06/2014,Medium,Standard Class,Arthur Gainer,Consumer,117,1,10%,-7.797,6.69
24/06/2014,OFF-AP-10001776,179,30/06/2014,Medium,Standard Class,Pamela Stobb,Consumer,253,1,10%,-11.235,14.37
30/07/2014,OFF-ST-10002555,168,3/08/2014,Medium,Standard Class,Duane Noonan,Consumer,179,1,10%,77.361,7.81
2/08/2014,FUR-BO-10004620,46,6/08/2014,Medium,Standard Class,Thea Hendricks,Consumer,670,5,10%,14.76,37.55
2/08/2014,OFF-ST-10001999,355,7/08/2014,Medium,Standard Class,Anna Chung,Consumer,60,3,10%,25.353,4.1
5/08/2014,OFF-ST-10004191,389,11/08/2014,Medium,Standard Class,Neoma Murray,Consumer,735,4,10%,130.62,41.11
6/08/2014,OFF-ST-10000430,36,10/08/2014,Medium,Standard Class,Bradley Drucker,Consumer,360,3,10%,31.95,16.96
6/08/2014,TEC-MA-10000753,143,11/08/2014,Medium,Standard Class,Mary O'Rourke,Consumer,468,2,10%,57.126,6.36
6/08/2014,OFF-ST-10004060,82,10/08/2014,Medium,Standard Class,Jennifer Ferguson,Consumer,178,1,10%,77.196,2.87
9/08/2014,FUR-CH-10003540,46,15/08/2014,Medium,Standard Class,Edward Nazzal,Consumer,260,5,10%,-14.445,18.82
12/08/2014,FUR-BO-10000311,36,16/08/2014,Medium,Standard Class,Zuschuss Carroll,Consumer,706,4,10%,156.96,50.87
12/08/2014,OFF-ST-10004367,36,16/08/2014,Medium,Standard Class,Zuschuss Carroll,Consumer,278,5,10%,61.56,13.77
13/08/2014,OFF-ST-10003785,252,18/08/2014,Medium,Standard Class,Roger Demir,Consumer,891,5,10%,-0.105,80.71
13/08/2014,FUR-BO-10004947,252,18/08/2014,Medium,Standard Class,Roger Demir,Consumer,1218,9,10%,351.513,54
15/08/2014,OFF-AP-10002238,252,19/08/2014,Medium,Standard Class,Kelly Andreada,Consumer,310,5,10%,-24.195,17.37
18/08/2014,OFF-ST-10000710,166,22/08/2014,Medium,Standard Class,Irene Maddox,Consumer,44,1,10%,9.777,3.32
29/08/2014,OFF-ST-10003153,90,3/09/2014,Medium,Standard Class,Stewart Visinsky,Consumer,485,4,10%,199.116,14.62
1/09/2014,OFF-ST-10002437,166,5/09/2014,Medium,Standard Class,Sarah Jordon,Consumer,130,3,10%,11.439,9.14
4/09/2014,FUR-BO-10003559,36,9/09/2014,Medium,Standard Class,Troy Staebel,Consumer,269,2,10%,83.592,21.98
4/09/2014,OFF-ST-10002340,36,9/09/2014,Medium,Standard Class,Troy Staebel,Consumer,157,3,10%,59.454,2.63
5/09/2014,OFF-ST-10002271,350,9/09/2014,Medium,Standard Class,Raymond Messe,Consumer,386,7,10%,89.88,28.82
6/09/2014,OFF-ST-10000624,143,11/09/2014,Medium,Standard Class,Julia West,Consumer,578,5,10%,211.665,35.43
